item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
59ddd2494534a88f7f36,2026-W38,2026-09-16,GR,niki,NIKI,far-right,site_scrape,party_document,nikh.gr,"Η Ελλάδα δεν μπορεί να είναι ξέφραγο αμπέλι, ούτε οι φυλακές της αποθήκες της κυβερνητικής αποτυχίας",https://nikh.gr/i-ellada-den-borei-na-einai-xefrago-abeli-oute-oi-fylakes-tis-apothikes-tis-kyvernitikis-apotychias/,,"NIKI criticizes the government for prison overcrowding (14,055 inmates in facilities designed for 10,763) and links this to failed migration policy, demanding improved correctional infrastructure, border protection, and zero tolerance for violence in prisons.",NIKI,0,NIKI,Η Ελλάδα δεν μπορεί να είναι ξέφραγο αμπέλι και οι φυλακές της αποθήκες της κυβερνητικής αποτυχίας.,Greece cannot be an open vineyard and its prisons warehouses of governmental failure.,niki-9,1,high,,,,
59ddd2494534a88f7f36,2026-W38,2026-09-16,GR,niki,NIKI,far-right,site_scrape,party_document,nikh.gr,"Η Ελλάδα δεν μπορεί να είναι ξέφραγο αμπέλι, ούτε οι φυλακές της αποθήκες της κυβερνητικής αποτυχίας",https://nikh.gr/i-ellada-den-borei-na-einai-xefrago-abeli-oute-oi-fylakes-tis-apothikes-tis-kyvernitikis-apotychias/,,"NIKI criticizes the government for prison overcrowding (14,055 inmates in facilities designed for 10,763) and links this to failed migration policy, demanding improved correctional infrastructure, border protection, and zero tolerance for violence in prisons.",NIKI,1,NIKI,"Η ΝΙΚΗ ζητά ένα σοβαρό σωφρονιστικό σύστημα, με επαρκή στελέχωση, ενίσχυση των σωφρονιστικών υπαλλήλων, ασφαλείς και αξιοπρεπείς υποδομές, μηδενική ανοχή στη βία και πραγματικά προγράμματα εκπαίδευσης και επανένταξης","NIKI demands a serious correctional system, with adequate staffing, reinforcement of correctional staff, safe and dignified infrastructure, zero tolerance for violence and real education and reintegration programs",niki-9,1,high,,,,
e89508af43f1d3048476,2026-W38,2026-09-16,GR,niki,NIKI,far-right,site_scrape,party_document,nikh.gr,Οικονομόπουλος: Η ΝΙΚΗ τίμησε στη Σκιάθο τους ήρωες του υποβρυχίου «Κατσώνης»,https://nikh.gr/oikonomopoulos-i-niki-timise-sti-skiatho-tous-iroes-tou-ypovrychiou-katsonis/,,"NIKI party, represented by MP Tasos Oikonomopoulos, participated in the ""Katsoneια 2026"" memorial ceremony in Skiathos on 14 September 2026, laying a wreath to honor the 32 crew members of the submarine ""Katsonis"" who died in combat on 14 September 1943 during World War II.",Τάσος Οικονομόπουλος,0,NIKI,"Η ΝΙΚΗ τιμά τους ήρωες του Πολεμικού Ναυτικού και κρατά ζωντανή την ιστορική μνήμη, ως χρέος απέναντι στους νεκρούς και ευθύνη απέναντι στις επόμενες γενιές.","NIKI honors the heroes of the Navy and keeps historical memory alive, as a duty to the dead and a responsibility to future generations.",niki-8,1,high,,,,
12e42d722c257a938409,2026-W38,2026-09-16,GR,niki,NIKI,far-right,site_scrape,party_document,nikh.gr,Νατσιός: «Σώζεις» το σπίτι σου μόνο αν το θελήσουν οι πιστωτές; Η παγίδα πίσω από τη νέα ρύθμιση του εξωδικαστικού,https://nikh.gr/natsios-sozeis-to-spiti-sou-mono-an-to-thelisoun-oi-pistotes-i-pagida-piso-apo-ti-nea-rythmisi-tou-exodikastikou/,,"NIKI president Dimitris Natsios submitted a parliamentary question to the Minister of National Economy and Finance Kyriakos Pierrakakis challenging the new out-of-court debt settlement mechanism, arguing that debtors cannot independently request to dispose of other property to save their primary residence but must wait for creditors to propose this option.",Dimitris Natsios,0,NIKI,"Η νέα διάταξη προβλέπει ότι οι συμμετέχοντες πιστωτές μπορούν να υποβάλουν αντιπρόταση, η οποία περιλαμβάνει την εκποίηση των υπόλοιπων ακινήτων του οφειλέτη, με εξαίρεση την κύρια κατοικία.","The new provision stipulates that participating creditors can submit a counterproposal, which includes the disposal of the debtor's remaining properties, with the exception of the primary residence.",niki-7,1,high,,,,
12e42d722c257a938409,2026-W38,2026-09-16,GR,niki,NIKI,far-right,site_scrape,party_document,nikh.gr,Νατσιός: «Σώζεις» το σπίτι σου μόνο αν το θελήσουν οι πιστωτές; Η παγίδα πίσω από τη νέα ρύθμιση του εξωδικαστικού,https://nikh.gr/natsios-sozeis-to-spiti-sou-mono-an-to-thelisoun-oi-pistotes-i-pagida-piso-apo-ti-nea-rythmisi-tou-exodikastikou/,,"NIKI president Dimitris Natsios submitted a parliamentary question to the Minister of National Economy and Finance Kyriakos Pierrakakis challenging the new out-of-court debt settlement mechanism, arguing that debtors cannot independently request to dispose of other property to save their primary residence but must wait for creditors to propose this option.",Dimitris Natsios,1,Dimitris Natsios,Ο Δημήτρης Νατσιός ζητά να διευκρινιστεί γιατί ένας πολίτης που επιθυμεί να διαθέσει άλλο ακίνητο προκειμένου να διατηρήσει το σπίτι στο οποίο κατοικεί δεν μπορεί ο ίδιος να ζητήσει την ενεργοποίηση αυτής της διαδικασίας με σαφείς και αντικειμενικούς όρους.,Dimitris Natsios asks for clarification as to why a citizen who wishes to dispose of another property in order to keep the house in which they live cannot themselves request the activation of this procedure with clear and objective terms.,niki-7,1,high,,,,
218a84b50b564bbb4174,2026-W38,2026-09-15,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/i-mnimi-den-einai-skoupidi-den-tha-afisoume-ta-idiotika-mme-na-xeplynoun-tous-nazi-dolofonous/,,MeRA25 issued a statement condemning private media channels for broadcasting the release of convicted neo-Nazi Ilias Kasidiaris and called for a demonstration on 18 September 2026 at the Pavlos Fyssas memorial in Kokkinias.,MeRA25,0,MeRA25,"Το αίμα δεν είναι νερό, η μνήμη δεν είναι σκουπίδι και ο φασισμός δεν είναι gossip.","Blood is not water, memory is not garbage, and fascism is not gossip.",mera25-5,1,high,,,,
218a84b50b564bbb4174,2026-W38,2026-09-15,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/i-mnimi-den-einai-skoupidi-den-tha-afisoume-ta-idiotika-mme-na-xeplynoun-tous-nazi-dolofonous/,,MeRA25 issued a statement condemning private media channels for broadcasting the release of convicted neo-Nazi Ilias Kasidiaris and called for a demonstration on 18 September 2026 at the Pavlos Fyssas memorial in Kokkinias.,MeRA25,1,MeRA25,"Ως ΜέΡΑ25 Ενωτική Αριστερά καλούμε κάθε εργαζόμενο, εργαζόμενη, νέο και νέα την Παρασκευή 18 Σεπτεμβρίου στις 17:30, στο μνημείο του Παύλου Φύσσα, για να διαδηλώσουμε μέσα από τις γειτονιές του μπλόκου της Κοκκινιάς και της Αντιφασιστικής Αντίστασης ενάντια σε κάθε απόπειρά νεκρανάστασης των ναζιστών εγκληματιών.","As MeRA25 United Left we call on every worker, male and female, young man and woman on Friday 18 September at 17:30, at the Pavlos Fyssas memorial, to demonstrate through the neighborhoods of the Kokkinias block and the Antifascist Resistance against any attempt at resurrection of the Nazi criminals.",mera25-5,1,high,,,,
218a84b50b564bbb4174,2026-W38,2026-09-15,GR,mera25,MeRA25,far-left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/i-mnimi-den-einai-skoupidi-den-tha-afisoume-ta-idiotika-mme-na-xeplynoun-tous-nazi-dolofonous/,,MeRA25 issued a statement condemning private media channels for broadcasting the release of convicted neo-Nazi Ilias Kasidiaris and called for a demonstration on 18 September 2026 at the Pavlos Fyssas memorial in Kokkinias.,MeRA25,2,MeRA25,Η προσπάθεια κανονικοποίησης του φασισμού δεν θα περάσει Ο ναζισμός θα τσακιστεί ξανά!,The attempt to normalize fascism will not pass. Nazism will be crushed again!,mera25-5,1,high,,,,
e7b106f6d6e56402f073,2026-W38,2026-09-15,GR,syriza,SYRIZA,far-left,press,press_characterisation,The Press Project,Opposition parties react to convicted Golden Dawn leader’s planned political comeback - The Press Project,https://news.google.com/rss/articles/CBMisgFBVV95cUxOU1hoR3IwNF9KT0xyZ3doQ2cwaklIUlBzSUFjN1NVWWtLQ1IxalhZWVMxSzhadl92UnJBMUVIN0ZwVzlPa3BuRnh4VnItblUyZklTWlFzaW1aYWVtWTN0eWpCalRuaVRpVzVHYkh2TmxqY2xTbVJJMndia1pCXzNmcXpvdDJvZHlCTjAyZTB3VGJ0NDE0VVFRTWxUVXkwUlJVYkoyekt4U3NhbFVEbm9xblN3?oc=5,,SYRIZA – Progressive Alliance issued a public statement reacting to the planned political comeback of a convicted Golden Dawn leader.,SYRIZA – Progressive Alliance,,,,,syriza-1,1,high,,,,
ed37bb3207777154b1fe,2026-W38,2026-09-16,DE,afd,AfD,far-right,site_scrape,party_document,www.afd.de,Alice Weidel: Zehn-Punkte-Plan der Merz-Regierung ist der Offenbarungseid einer gescheiterten Migrationspolitik - Alternative für Deutschland,https://www.afd.de/alice-weidel-zehn-punkte-plan-der-merz-regierung-ist-der-offenbarungseid-einer-gescheiterten-migrationspolitik/,,"AfD federal spokesperson Alice Weidel criticized the Merz government's ten-point plan against Islamist terror as an admission of failed migration policy, demanding instead border protection, deportation of Islamist threats, and an indefinite migration stop from culturally foreign countries.",Alice Weidel,0,Alice Weidel,"Der jetzt vorgelegte ‚Zehn-Punkte-Plan' ist nichts anderes als das Eingeständnis, dass die Migrationspolitik der Bundesregierung restlos gescheitert ist.",The now-presented 'ten-point plan' is nothing other than the admission that the federal government's migration policy has completely failed.,afd-14,1,high,,,,
ed37bb3207777154b1fe,2026-W38,2026-09-16,DE,afd,AfD,far-right,site_scrape,party_document,www.afd.de,Alice Weidel: Zehn-Punkte-Plan der Merz-Regierung ist der Offenbarungseid einer gescheiterten Migrationspolitik - Alternative für Deutschland,https://www.afd.de/alice-weidel-zehn-punkte-plan-der-merz-regierung-ist-der-offenbarungseid-einer-gescheiterten-migrationspolitik/,,"AfD federal spokesperson Alice Weidel criticized the Merz government's ten-point plan against Islamist terror as an admission of failed migration policy, demanding instead border protection, deportation of Islamist threats, and an indefinite migration stop from culturally foreign countries.",Alice Weidel,1,Alice Weidel,"Deutschland braucht keine halbherzigen Absichtserklärungen, sondern eine sofortige, echte Migrationswende! Dazu gehören der lückenlose und dauerhafte Schutz unserer Landesgrenzen, die sofortige und rigorose Abschiebung aller islamistischen Gefährder sowie ein strikter, unbefristeter Aufnahmestopp für Migranten aus kulturfremden Herkunftsländern.","Germany does not need half-hearted declarations of intent, but an immediate, genuine migration turnaround! This includes comprehensive and permanent protection of our national borders, the immediate and rigorous deportation of all Islamist threats, as well as a strict, indefinite admission stop for migrants from culturally foreign countries of origin.",afd-14,1,high,,,,
5e405299b33adc89e98b,2026-W38,2026-09-16,DE,afd,AfD,far-right,site_scrape,party_document,www.afd.de,Sven Tritschler: Kanzler Merz fordert das Ende der Meinungsfreiheit - Alternative für Deutschland,https://www.afd.de/sven-tritschler-kanzler-merz-fordert-das-ende-der-meinungsfreiheit/,,"AfD deputy federal spokesman Sven Tritschler criticized Chancellor Merz for stating ""Please, nobody come to me with Free Speech"" at a Youth Research competition, accusing him of demanding the end of freedom of expression and a free society.",Sven Tritschler; Friedrich Merz,0,Friedrich Merz,Bitte komme mir keiner mit Free Spech,"Please, nobody come to me with Free Speech",afd-13,1,high,,,,
5e405299b33adc89e98b,2026-W38,2026-09-16,DE,afd,AfD,far-right,site_scrape,party_document,www.afd.de,Sven Tritschler: Kanzler Merz fordert das Ende der Meinungsfreiheit - Alternative für Deutschland,https://www.afd.de/sven-tritschler-kanzler-merz-fordert-das-ende-der-meinungsfreiheit/,,"AfD deputy federal spokesman Sven Tritschler criticized Chancellor Merz for stating ""Please, nobody come to me with Free Speech"" at a Youth Research competition, accusing him of demanding the end of freedom of expression and a free society.",Sven Tritschler; Friedrich Merz,1,Sven Tritschler,"Mit seiner Äußerung ‚Bitte komme mir keiner mit Free Spech' und seiner Forderung, der Staat müsse Bürger ‚vor falschen Informationen, vor persönlichen Herabsetzungen, vor Diskriminierung' schützen, fordert der Kanzler nichts weniger als das Ende einer freiheitlichen Gesellschaft wie wir sie kennen.","With his statement 'Please, nobody come to me with Free Speech' and his demand that the state must protect citizens 'from false information, from personal degradation, from discrimination,' the Chancellor is demanding nothing less than the end of a free society as we know it.",afd-13,1,high,,,,
5e405299b33adc89e98b,2026-W38,2026-09-16,DE,afd,AfD,far-right,site_scrape,party_document,www.afd.de,Sven Tritschler: Kanzler Merz fordert das Ende der Meinungsfreiheit - Alternative für Deutschland,https://www.afd.de/sven-tritschler-kanzler-merz-fordert-das-ende-der-meinungsfreiheit/,,"AfD deputy federal spokesman Sven Tritschler criticized Chancellor Merz for stating ""Please, nobody come to me with Free Speech"" at a Youth Research competition, accusing him of demanding the end of freedom of expression and a free society.",Sven Tritschler; Friedrich Merz,2,Sven Tritschler,"Wer prüft denn, ob eine Information richtig oder falsch ist? Ein Wahrheitsministerium? Nein, Merz fordert das Ende der Meinungsfreiheit.","Who checks whether information is right or wrong? A Ministry of Truth? No, Merz is demanding the end of freedom of expression.",afd-13,1,high,,,,
515381151645dc2151d5,2026-W38,2026-09-14,DE,afd,AfD,far-right,press,press_characterisation,The New Voice of Ukraine,AfD leader vows to end German support for Ukraine if elected - The New Voice of Ukraine,https://news.google.com/rss/articles/CBMirwFBVV95cUxPaTRTWXYzcVk1Y2Y5eUg4SzVaTXVDV251cFZSRFdoelljbmJORURIRXA0a3lGaG5HUUd6Ym9fZi1zb0Zac2RFeVhic3BuekkyWW1GQUc0X3dlTUNzLTZqdzhYaUtabVNyLXpYb0I0b3NrRFNEZk9MdzliRVgtbWcwSHpaWmtyRXh1WlQ5QUd1VXg0SXlVbEgyaFh4SHhqckVyWlRWSkl3bXIyQjY0QURJ0gGrAUFVX3lxTE10dmdsY25pWGRtaXpEbjJFOGpyMWI0SF9uenlLUFdzTjNMLWJRVW1BT2c0dURTWnNvZzJvdTZENjB6dVdIVElEaHFKTXFIRzA5OWpLZ0FjcEd2MkJTNTBCMlBvclBENldPNk9VUjBIN3BSN19UeXBpeGNTYlJWNElRTmRlcWZkS21zX1ZBZkkzVUNKeHRaZ1kxb2dIUW9KTE5iM1dEalRlNFBBTQ?oc=5,,An AfD leader has pledged to terminate German support for Ukraine if the party wins election.,AfD leader,,,,,afd-8,1,high,,,,
cfa7ed3d165ba6d65377,2026-W38,2026-09-13,DE,afd,AfD,far-right,press,press_characterisation,Anadolu Ajansı,AfD leader calls on Ukrainians in Germany to return home - Anadolu Ajansı,https://news.google.com/rss/articles/CBMinAFBVV95cUxPcW1kaDE0WU5JLTgtS29SSzRGNG92MUpJMUIxaE04WkJhYk1Xb2ZOcE5veVZ4T0otU1NBQ1U3VTBvSkdEdVRTZHdvM0VqX244T0NWQTNkU3dVbmtKT29Wc3Noa0hlMHZZRHVtRWhZdTJJeUFFUFV4OGVvQ1pCdEJMTnBfMmZ1ME9TN091X3JHNHZrdW83dW5kRGpQMng?oc=5,,An AfD leader publicly called on Ukrainians currently residing in Germany to return to their home country.,AfD leader,,,,,afd-7,1,high,,,,
7e93ff3d5532263f8d15,2026-W38,2026-09-13,DE,afd,AfD,far-right,press,press_characterisation,DIE ZEIT,"Kanzler und Koalition: AfD-Sieg, Streit und miese Umfragen: Merz unter Druck - DIE ZEIT",https://news.google.com/rss/articles/CBMikAFBVV95cUxPWk5mOFdxTThZTjNHQXJfYnNCTG5MNEJCQzREUE8xQlBKR25lSGNuWFR6SG1GVTZJYTVxaTBjWC1xZzR3YnBvbzdBaWJaM1ZFcUR5akJaVVdWUkMyTk5XWlI0d0I4dC1ad1BJSVNwS29YMF9rajJ4dDh0X3laZTVrelJRellmNmdGVHBhZUlCeEg?oc=5,,"Media reports that Chancellor Friedrich Merz faces pressure following an AfD electoral victory, coalition disputes, and poor polling numbers.",Friedrich Merz,,,,,afd-6,1,high,,,,
35b312b8fe9ec6f2bb92,2026-W38,2026-09-13,DE,afd,AfD,far-right,press,press_characterisation,The Guardian,The AfD won a shock election in Germany. Elon Musk was thrilled - The Guardian,https://news.google.com/rss/articles/CBMifEFVX3lxTE14bkJqMUJYRWlJb2dRellYcGZBOXgtTEFORm1LdXgxRTczQXNET1lpZ1N5Q2xZWnVCSU9zbjZtZkNqS1B3RVNvQ25XTTlSdlYxa1BmVjVuMV9SYi16ZjhKNjYxYjRpczFJNnRVb1F5RlM4M1lvS1lFdHZlbzU?oc=5,,"The AfD won an election in Germany described as a shock result, which drew positive reaction from Elon Musk.",Alternative für Deutschland,,,,,afd-5,1,high,,,,
f597650bd2e04c1e8417,2026-W38,2026-09-15,DE,heimat,Die Heimat,far-right,site_scrape,party_document,die-heimat.de,"Die umbenannte SED siegt wieder, diesmal bei den Kindern",https://die-heimat.de/berlin-u16-wahl-linke-sed-kaefer/,,"Die Heimat Berlin chairman Andreas Käfer criticized the Linke party's first-place finish (32.8%) in Berlin's U16 mock election, calling it a consequence of inadequate education about SED dictatorship history and demanding stronger instruction about DDR totalitarianism.",Andreas Käfer,0,Andreas Käfer,"Wenn eine Partei, die aus der SED hervorgegangen ist, bei Vierzehn- und Fünfzehnjährigen fast ein Drittel der Stimmen holt, dann hat das nichts mit den Kindern zu tun. Das hat mit dem zu tun, was ihnen im Unterricht erzählt wird, und mit dem, was ihnen dort nicht erzählt wird.","When a party that emerged from the SED gets almost a third of the votes among fourteen- and fifteen-year-olds, that has nothing to do with the children. It has to do with what they are told in class, and with what they are not told there.",heimat-3,1,high,,,,
f597650bd2e04c1e8417,2026-W38,2026-09-15,DE,heimat,Die Heimat,far-right,site_scrape,party_document,die-heimat.de,"Die umbenannte SED siegt wieder, diesmal bei den Kindern",https://die-heimat.de/berlin-u16-wahl-linke-sed-kaefer/,,"Die Heimat Berlin chairman Andreas Käfer criticized the Linke party's first-place finish (32.8%) in Berlin's U16 mock election, calling it a consequence of inadequate education about SED dictatorship history and demanding stronger instruction about DDR totalitarianism.",Andreas Käfer,1,Andreas Käfer,"Wer die Geschichte der SED-Diktatur verschweigt, braucht sich über ihre Wiederkehr nicht zu wundern.",Whoever conceals the history of the SED dictatorship should not be surprised about its return.,heimat-3,1,high,,,,
f597650bd2e04c1e8417,2026-W38,2026-09-15,DE,heimat,Die Heimat,far-right,site_scrape,party_document,die-heimat.de,"Die umbenannte SED siegt wieder, diesmal bei den Kindern",https://die-heimat.de/berlin-u16-wahl-linke-sed-kaefer/,,"Die Heimat Berlin chairman Andreas Käfer criticized the Linke party's first-place finish (32.8%) in Berlin's U16 mock election, calling it a consequence of inadequate education about SED dictatorship history and demanding stronger instruction about DDR totalitarianism.",Andreas Käfer,2,Andreas Käfer,"Die Linke enteignet gern das, was sie selbst verkauft hat. Erst der Ausverkauf, dann die große Empörung darüber. Das ist keine Wohnungspolitik, das ist Amnesie mit Programm.","Die Linke likes to expropriate what it sold itself. First the sell-off, then the great outrage about it. That's not housing policy, that's amnesia by design.",heimat-3,1,high,,,,
ead9055df3fbbba99d2b,2026-W38,2026-09-15,DE,heimat,Die Heimat,far-right,site_scrape,party_document,die-heimat.de,"15,55 % für Manfred Börm und die HEIMAT",https://die-heimat.de/handorf-boerm-kommunalwahl-2026/,,"Die Heimat's local electoral group in Handorf achieved 15.55% and two council seats in the 2026 municipal election, with state chairman Manfred Börm receiving the most individual votes of all candidates.",Manfred Börm,0,Manfred Börm,Die Obrigkeit hat kein Rückgrat,The authorities have no backbone,heimat-2,1,high,,,,
ead9055df3fbbba99d2b,2026-W38,2026-09-15,DE,heimat,Die Heimat,far-right,site_scrape,party_document,die-heimat.de,"15,55 % für Manfred Börm und die HEIMAT",https://die-heimat.de/handorf-boerm-kommunalwahl-2026/,,"Die Heimat's local electoral group in Handorf achieved 15.55% and two council seats in the 2026 municipal election, with state chairman Manfred Börm receiving the most individual votes of all candidates.",Manfred Börm,1,Manfred Börm,Wir leiden unter den Vorgaben der Bundespolitik.,We suffer under the directives of federal politics.,heimat-2,1,high,,,,
ead9055df3fbbba99d2b,2026-W38,2026-09-15,DE,heimat,Die Heimat,far-right,site_scrape,party_document,die-heimat.de,"15,55 % für Manfred Börm und die HEIMAT",https://die-heimat.de/handorf-boerm-kommunalwahl-2026/,,"Die Heimat's local electoral group in Handorf achieved 15.55% and two council seats in the 2026 municipal election, with state chairman Manfred Börm receiving the most individual votes of all candidates.",Manfred Börm,2,Manfred Börm,"Trotz meiner bekannten Vergangenheit haben die Leute mich gewählt, weil sie mich kannten und als Handwerksmeister auch akzeptierten.","Despite my known past, people voted for me because they knew me and also accepted me as a master craftsman.",heimat-2,1,high,,,,
e87415d58172458788e8,2026-W38,2026-09-16,DE,bsw,BSW,far-left,press,press_characterisation,Yahoo,BSW founder accuses AfD of derailing Saxony-Anhalt talks - Yahoo,https://news.google.com/rss/articles/CBMimAFBVV95cUxPNUdrYnAtd21nMUtZWWxXX05IQ2o5MmcwY1cwUG1IdDdadDlreHN5c296ckdUMTE2Y2x3bGNlQXVpYS01Nk4tampEZjRMZGJlR2tBYTY1Q19CSlVlNDFxR2tHSW5fVWdwTFJNVXU1c1VoWDdLMEt2ZWpYX2MxeWNwVnRCVnBJajhaTHR1Yll6OXdEazQtazNxUA?oc=5,,BSW founder Sahra Wagenknecht accused the AfD of derailing coalition or government formation talks in Saxony-Anhalt.,Sahra Wagenknecht,,,,,bsw-7,1,high,,,,
9af77a1045d16b20b21e,2026-W38,2026-09-16,DE,bsw,BSW,far-left,press,press_characterisation,The New Voice of Ukraine,Far-right AfD hits record polling support as Merz's conservative bloc slumps in Germany - The New Voice of Ukraine,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOQzROMkpkamtWZFZpTi1GbTgtOHdrY1d3czRCaE5BMDZIa0UtNkZKVWRIR1hsX3NITjJHRklaYTVwem9tYmxqdU9UcHhqZzNSUmJqblo1d3RlQll2aG5JYUF2OWc4V1o4TU01cU1makVXV1JBSzdqVFc2cjBCV2s3djNzSnB1b25fSFV2V0xjV3h3Rm9WN01NcWpiNHJwZ3UxVmNpUXBJRmpTRlhPREdveFJjQjdqTnJr0gG0AUFVX3lxTE9nWTBYX3FvQ3cwdXpjbDRSNE9pTG1vbGpyTTNFcWFZX1BPem1sTW13Zk5pbElRbHVHTWtTUy1JdVRnUDdMbzMzLXFEMzNxNkdvMkVLVHg1dTFSNFF0SHhVaUdfbE96OTU5aWZaM3ZtNUZZcXU5S3ptc0UxYkVuM3J3NGpacWRLNHNaTEUwc2szOXdhVlpxU1NZVE91Mk5zMlJQMTc5OVdaXzQ5WnR3Q3VRWG5sWQ?oc=5,,The AfD has reached record polling support while the conservative bloc led by Merz has declined in Germany.,,,,,,bsw-5,1,high,,,,
7d80a542ef1b66f04fd9,2026-W38,2026-09-15,DE,dielinke,Die Linke,far-left,site_scrape,party_document,www.die-linke.de,Presseerklärungen,https://www.die-linke.de/start/presse/presseerklaerungen/,,"Die Linke issued multiple press statements in September 2026 criticizing the federal budget's military spending priorities, opposing Chancellor Merz's plan to abolish early retirement at 63, calling for better care financing redistribution, and demanding that ""never again war"" become the supreme principle of international politics on Anti-War Day.",Ines Schwerdtner; Luigi Pantisano; Sören Pellmann,,,,,dielinke-1,1,high,,,,
8a2d0cb1babd448aef08,2026-W38,2026-09-15,DE,dielinke,Die Linke,far-left,site_scrape,party_document,www.die-linke.de,Pflegefinanzierung auf bessere Füße stellen!,https://www.die-linke.de/start/presse/detail/news/pflegefinanzierung-auf-bessere-fuesse-stellen/,,Die Linke party chair Ines Schwerdtner calls for transforming Germany's care insurance into full coverage funded by all income types in response to municipal demands to redistribute care costs.,Ines Schwerdtner,0,Ines Schwerdtner,Die steigenden Pflegekosten sind nicht vom Himmel gefallen. Seit vielen Jahren ist Pflegebedürftigkeit ein Armutsrisiko.,"The rising care costs did not fall from the sky. For many years, needing care has been a poverty risk.",dielinke-2,1,high,,,,
8a2d0cb1babd448aef08,2026-W38,2026-09-15,DE,dielinke,Die Linke,far-left,site_scrape,party_document,www.die-linke.de,Pflegefinanzierung auf bessere Füße stellen!,https://www.die-linke.de/start/presse/detail/news/pflegefinanzierung-auf-bessere-fuesse-stellen/,,Die Linke party chair Ines Schwerdtner calls for transforming Germany's care insurance into full coverage funded by all income types in response to municipal demands to redistribute care costs.,Ines Schwerdtner,1,Ines Schwerdtner,"Die Pflegeversicherung muss zu einer Pflege-Vollversicherung ausgebaut werden und die Finanzierung auf breitere Füße gestellt werden. Wenn alle mit allen Einkommensarten einzahlen, muss niemand mehr Angst vor Pflegekosten haben.","Care insurance must be expanded into full care coverage and financing must be placed on broader footing. If everyone pays in with all income types, no one needs to fear care costs anymore.",dielinke-2,1,high,,,,
0d78740bd0996070ed03,2026-W38,2026-09-14,DE,dielinke,Die Linke,far-left,site_scrape,party_document,www.die-linke.de,Wahlbericht Landtagswahl Sachsen-Anhalt,https://www.die-linke.de/start/presse/detail/news/wahlbericht-landtagswahl-sachsen-anhalt/,,"Die Linke published an election report summarizing and commenting on the results of the Saxony-Anhalt state election, with party leaders issuing statements on care financing, federal budget, and pension policy in the election's aftermath.",Ines Schwerdtner; Luigi Pantisano,,,,,dielinke-0,1,high,,,,
3e3814c765c0a3e3c2f0,2026-W38,2026-09-16,FR,lfi,LFI,far-left,site_scrape,party_document,lafranceinsoumise.fr,À propos de la présence de la France insoumise sur BFMTV,https://lafranceinsoumise.fr/2026/09/16/a-propos-de-la-presence-de-la-france-insoumise-sur-bfmtv/,,"La France insoumise announced it will resume appearances on BFMTV after the channel made commitments on transparency, cancellations, and fact-checking, but will boycott specific programs it considers far-right oriented, including those hosted by Sonia Mabrouk and featuring Raphaël Enthoven or Robert Ménard.",La France insoumise,0,La France insoumise,"À la suite de la décision de la France insoumise de ne pas se rendre sur les plateaux de BFMTV la semaine dernière, des échanges ont eu lieu entre la France insoumise et la direction de la chaine.","Following La France insoumise's decision not to appear on BFMTV's programs last week, exchanges took place between La France insoumise and the channel's management.",lfi-11,1,high,,,,
3e3814c765c0a3e3c2f0,2026-W38,2026-09-16,FR,lfi,LFI,far-left,site_scrape,party_document,lafranceinsoumise.fr,À propos de la présence de la France insoumise sur BFMTV,https://lafranceinsoumise.fr/2026/09/16/a-propos-de-la-presence-de-la-france-insoumise-sur-bfmtv/,,"La France insoumise announced it will resume appearances on BFMTV after the channel made commitments on transparency, cancellations, and fact-checking, but will boycott specific programs it considers far-right oriented, including those hosted by Sonia Mabrouk and featuring Raphaël Enthoven or Robert Ménard.",La France insoumise,1,La France insoumise,"C'est la raison pour laquelle la France insoumise ne participera ni à l'émission animée par la journaliste Sonia Mabrouk, ni à celle mettant en scène des dialogues avec le propagandiste anti-LFI Raphaël Enthoven ou le maire d'extrême droite de Béziers Robert Ménard.","This is why La France insoumise will participate neither in the program hosted by journalist Sonia Mabrouk, nor in those featuring dialogues with anti-LFI propagandist Raphaël Enthoven or the far-right mayor of Béziers Robert Ménard.",lfi-11,1,high,,,,
